name,sku,barcode,regular_price,stock,height_cm,color,status
Тестовий світильник 4851,QA-04851,48200004851,3699,10,100,зелений,draft
Тестовий світильник 4852,QA-04852,48200004852,4199,11,50,сірий,draft
Тестовий світильник 4853,QA-04853,48200004853,4699,12,75,чорний,draft
Тестовий світильник 4854,QA-04854,48200004854,5199,13,100,зелений,draft
Тестовий світильник 4855,QA-04855,48200004855,5699,14,50,сірий,draft
Тестовий світильник 4856,QA-04856,48200004856,3699,15,75,чорний,draft
Тестовий світильник 4857,QA-04857,48200004857,4199,16,100,зелений,draft
Тестовий світильник 4858,QA-04858,48200004858,4699,17,50,сірий,draft
Тестовий світильник 4859,QA-04859,48200004859,5199,18,75,чорний,draft
Тестовий світильник 4860,QA-04860,48200004860,5699,19,100,зелений,draft
Тестовий світильник 4861,QA-04861,48200004861,3699,0,50,сірий,draft
Тестовий світильник 4862,QA-04862,48200004862,4199,1,75,чорний,draft
Тестовий світильник 4863,QA-04863,48200004863,4699,2,100,зелений,draft
Тестовий світильник 4864,QA-04864,48200004864,5199,3,50,сірий,draft
Тестовий світильник 4865,QA-04865,48200004865,5699,4,75,чорний,draft
Тестовий світильник 4866,QA-04866,48200004866,3699,5,100,зелений,draft
Тестовий світильник 4867,QA-04867,48200004867,4199,6,50,сірий,draft
Тестовий світильник 4868,QA-04868,48200004868,4699,7,75,чорний,draft
Тестовий світильник 4869,QA-04869,48200004869,5199,8,100,зелений,draft
Тестовий світильник 4870,QA-04870,48200004870,5699,9,50,сірий,draft
Тестовий світильник 4871,QA-04871,48200004871,3699,10,75,чорний,draft
Тестовий світильник 4872,QA-04872,48200004872,4199,11,100,зелений,draft
Тестовий світильник 4873,QA-04873,48200004873,4699,12,50,сірий,draft
Тестовий світильник 4874,QA-04874,48200004874,5199,13,75,чорний,draft
Тестовий світильник 4875,QA-04875,48200004875,5699,14,100,зелений,draft
Тестовий світильник 4876,QA-04876,48200004876,3699,15,50,сірий,draft
Тестовий світильник 4877,QA-04877,48200004877,4199,16,75,чорний,draft
Тестовий світильник 4878,QA-04878,48200004878,4699,17,100,зелений,draft
Тестовий світильник 4879,QA-04879,48200004879,5199,18,50,сірий,draft
Тестовий світильник 4880,QA-04880,48200004880,5699,19,75,чорний,draft
Тестовий світильник 4881,QA-04881,48200004881,3699,0,100,зелений,draft
Тестовий світильник 4882,QA-04882,48200004882,4199,1,50,сірий,draft
Тестовий світильник 4883,QA-04883,48200004883,4699,2,75,чорний,draft
Тестовий світильник 4884,QA-04884,48200004884,5199,3,100,зелений,draft
Тестовий світильник 4885,QA-04885,48200004885,5699,4,50,сірий,draft
Тестовий світильник 4886,QA-04886,48200004886,3699,5,75,чорний,draft
Тестовий світильник 4887,QA-04887,48200004887,4199,6,100,зелений,draft
Тестовий світильник 4888,QA-04888,48200004888,4699,7,50,сірий,draft
Тестовий світильник 4889,QA-04889,48200004889,5199,8,75,чорний,draft
Тестовий світильник 4890,QA-04890,48200004890,5699,9,100,зелений,draft
Тестовий світильник 4891,QA-04891,48200004891,3699,10,50,сірий,draft
Тестовий світильник 4892,QA-04892,48200004892,4199,11,75,чорний,draft
Тестовий світильник 4893,QA-04893,48200004893,4699,12,100,зелений,draft
Тестовий світильник 4894,QA-04894,48200004894,5199,13,50,сірий,draft
Тестовий світильник 4895,QA-04895,48200004895,5699,14,75,чорний,draft
Тестовий світильник 4896,QA-04896,48200004896,3699,15,100,зелений,draft
Тестовий світильник 4897,QA-04897,48200004897,4199,16,50,сірий,draft
Тестовий світильник 4898,QA-04898,48200004898,4699,17,75,чорний,draft
Тестовий світильник 4899,QA-04899,48200004899,5199,18,100,зелений,draft
Тестовий світильник 4900,QA-04900,48200004900,5699,19,50,сірий,draft
Тестовий світильник 4901,QA-04901,48200004901,3699,0,75,чорний,draft
Тестовий світильник 4902,QA-04902,48200004902,4199,1,100,зелений,draft
Тестовий світильник 4903,QA-04903,48200004903,4699,2,50,сірий,draft
Тестовий світильник 4904,QA-04904,48200004904,5199,3,75,чорний,draft
Тестовий світильник 4905,QA-04905,48200004905,5699,4,100,зелений,draft
Тестовий світильник 4906,QA-04906,48200004906,3699,5,50,сірий,draft
Тестовий світильник 4907,QA-04907,48200004907,4199,6,75,чорний,draft
Тестовий світильник 4908,QA-04908,48200004908,4699,7,100,зелений,draft
Тестовий світильник 4909,QA-04909,48200004909,5199,8,50,сірий,draft
Тестовий світильник 4910,QA-04910,48200004910,5699,9,75,чорний,draft
Тестовий світильник 4911,QA-04911,48200004911,3699,10,100,зелений,draft
Тестовий світильник 4912,QA-04912,48200004912,4199,11,50,сірий,draft
Тестовий світильник 4913,QA-04913,48200004913,4699,12,75,чорний,draft
Тестовий світильник 4914,QA-04914,48200004914,5199,13,100,зелений,draft
Тестовий світильник 4915,QA-04915,48200004915,5699,14,50,сірий,draft
Тестовий світильник 4916,QA-04916,48200004916,3699,15,75,чорний,draft
Тестовий світильник 4917,QA-04917,48200004917,4199,16,100,зелений,draft
Тестовий світильник 4918,QA-04918,48200004918,4699,17,50,сірий,draft
Тестовий світильник 4919,QA-04919,48200004919,5199,18,75,чорний,draft
Тестовий світильник 4920,QA-04920,48200004920,5699,19,100,зелений,draft
Тестовий світильник 4921,QA-04921,48200004921,3699,0,50,сірий,draft
Тестовий світильник 4922,QA-04922,48200004922,4199,1,75,чорний,draft
Тестовий світильник 4923,QA-04923,48200004923,4699,2,100,зелений,draft
Тестовий світильник 4924,QA-04924,48200004924,5199,3,50,сірий,draft
Тестовий світильник 4925,QA-04925,48200004925,5699,4,75,чорний,draft
Тестовий світильник 4926,QA-04926,48200004926,3699,5,100,зелений,draft
Тестовий світильник 4927,QA-04927,48200004927,4199,6,50,сірий,draft
Тестовий світильник 4928,QA-04928,48200004928,4699,7,75,чорний,draft
Тестовий світильник 4929,QA-04929,48200004929,5199,8,100,зелений,draft
Тестовий світильник 4930,QA-04930,48200004930,5699,9,50,сірий,draft
Тестовий світильник 4931,QA-04931,48200004931,3699,10,75,чорний,draft
Тестовий світильник 4932,QA-04932,48200004932,4199,11,100,зелений,draft
Тестовий світильник 4933,QA-04933,48200004933,4699,12,50,сірий,draft
Тестовий світильник 4934,QA-04934,48200004934,5199,13,75,чорний,draft
Тестовий світильник 4935,QA-04935,48200004935,5699,14,100,зелений,draft
Тестовий світильник 4936,QA-04936,48200004936,3699,15,50,сірий,draft
Тестовий світильник 4937,QA-04937,48200004937,4199,16,75,чорний,draft
Тестовий світильник 4938,QA-04938,48200004938,4699,17,100,зелений,draft
Тестовий світильник 4939,QA-04939,48200004939,5199,18,50,сірий,draft
Тестовий світильник 4940,QA-04940,48200004940,5699,19,75,чорний,draft
Тестовий світильник 4941,QA-04941,48200004941,3699,0,100,зелений,draft
Тестовий світильник 4942,QA-04942,48200004942,4199,1,50,сірий,draft
Тестовий світильник 4943,QA-04943,48200004943,4699,2,75,чорний,draft
Тестовий світильник 4944,QA-04944,48200004944,5199,3,100,зелений,draft
Тестовий світильник 4945,QA-04945,48200004945,5699,4,50,сірий,draft
Тестовий світильник 4946,QA-04946,48200004946,3699,5,75,чорний,draft
Тестовий світильник 4947,QA-04947,48200004947,4199,6,100,зелений,draft
Тестовий світильник 4948,QA-04948,48200004948,4699,7,50,сірий,draft
Тестовий світильник 4949,QA-04949,48200004949,5199,8,75,чорний,draft
Тестовий світильник 4950,QA-04950,48200004950,5699,9,100,зелений,draft
Тестовий світильник 4951,QA-04951,48200004951,3699,10,50,сірий,draft
Тестовий світильник 4952,QA-04952,48200004952,4199,11,75,чорний,draft
Тестовий світильник 4953,QA-04953,48200004953,4699,12,100,зелений,draft
